,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,Revision,datetime
47,CodeBlock24,42,44,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tprintRational(){', 'System.out.println(this.numerator+""/""+this.denominator);']",CodeBlock37,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Tile.java,0.6363636363636364,1.0,1.0,4,3,2022-09-15 01:39:10.936594
48,CodeBlock24,42,44,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tprintRational(){', 'System.out.println(this.numerator+""/""+this.denominator);']",CodeBlock70,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
49,CodeBlock24,42,44,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tprintRational(){', 'System.out.println(this.numerator+""/""+this.denominator);']",CodeBlock83,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Tile.java,0.6363636363636364,1.0,1.0,4,3,2022-09-15 01:39:10.936594
50,CodeBlock25,44,46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicStringtoString(){', 'returnthis.numerator+""/""+this.denominator;']",CodeBlock39,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Tile.java,0.6666666666666666,1.0,1.0,4,3,2022-09-15 01:39:10.936594
51,CodeBlock25,44,46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicStringtoString(){', 'returnthis.numerator+""/""+this.denominator;']",CodeBlock48,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Time.java,0.6,1.0,1.0,4,3,2022-09-15 01:39:10.936594
52,CodeBlock25,44,46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicStringtoString(){', 'returnthis.numerator+""/""+this.denominator;']",CodeBlock71,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
53,CodeBlock25,44,46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicStringtoString(){', 'returnthis.numerator+""/""+this.denominator;']",CodeBlock85,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Tile.java,0.6666666666666666,1.0,1.0,4,3,2022-09-15 01:39:10.936594
54,CodeBlock25,44,46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicStringtoString(){', 'returnthis.numerator+""/""+this.denominator;']",CodeBlock94,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Time.java,0.6,1.0,1.0,4,3,2022-09-15 01:39:10.936594
55,CodeBlock26,46,48,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tnegate(){', 'this.numerator\t=-this.numerator;']",CodeBlock72,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
56,CodeBlock27,48,53,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tinvert(){', 'this.numerator+=this.denominator;', 'this.denominator=this.numerator-this.denominator;', 'this.numerator=this.numerator-this.denominator;', 'this.correct();']",CodeBlock73,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
